customer_id,age,gender,annual_income,purchase_amount,purchase_date,city,product_category,rating,loyalty_member
5968.0,50,Female,$149526,582.8318753208388,2022-09-01,,electronics,1.4/5,1
1891.0,54,male,"134,507",1926.6930052322032,23/10/2019,,Clothing,3.6,1
6574.0,65,M,$88617,2856.584997286426,2018-09-27,Hyderabad,Clothing,3.2/5,N
5072.0,32,Female,43021,2683.7809188527167,2021-02-13,Bangalore,Clothing,1.2,N
6132.0,19,female,29449,1117.3589573393797,09-02-2018,,,3.0,Y
3257.0,58,male,$35657,2753.5282442697467,22/10/2019,,electronics,3.7,0
3788.0,24,M,"55,059",2177.350869724976,2022-06-16,Chennai,home,1.9,
1396.0,49,female,21532 USD,4419.955056409058,03-26-2018,mumbai,electronics,2.8,N
6219.0,21,Female,"146,302",2326.709320770162,11/06/2022,,,3.6,No
,37,F,122666,4524.1457513035975,2020-06-25,Chennai,Home,1.7,N
5744.0,67,female,"70,805",3392.7756197728713,07-14-2022,mumbai,Home,4.4,Yes
5424.0,unknown,Male,101551 USD,3518.661331004529,2022-01-13,Bangalore,Clothing,2.6,
4237.0,53,F,57756,2638.4600240666496,02-19-2023,mumbai,electronics,4.4,N
6578.0,49,F,$91880,3576.23758591785,20/06/2019,Bangalore,,4.8,1
4893.0,45,Female,"126,734",4630.697754260078,26/03/2023,,Home,1.8/5,No
6047.0,30,Female,133997,2517.809214179094,03-30-2018,Hyderabad,home,3.0,
3005.0,18,M,94642 USD,909.4277261826039,2019-07-03,Hyderabad,Electronics,3.9,
3016.0,52,,54206,3410.221229591804,2020-05-03,Bangalore,home,2.5,N
4171.0,65,Male,$72168,4931.816950168853,06-13-2020,Hyderabad,Electronics,1.1,No
3668.0,47,F,133123 USD,4469.99926077989,2019-05-22,,,4.2,0
2878.0,N/A,,$95188,4894.919642785074,2019-02-12,Hyderabad,home,2.9,
2196.0,53,Male,44550 USD,337.74736993151026,2021-07-18,Hyderabad,Home,1.8/5,
2772.0,42,Male,$26389,3507.838576344821,2019-06-08,Kolkata,electronics,1.9,Y
1161.0,33,,,573.2183940576424,2022-02-26,Hyderabad,Electronics,4.8,No
4976.0,36,,"55,847",4773.783844614584,2019-08-30,Mumbai,electronics,1.0,1
2751.0,18,,124599 USD,3710.2852833686898,29/09/2020,Bangalore,,1.8,Y
1775.0,22,Female,"99,239",4543.389388591939,24/03/2019,Bangalore,electronics,3.8,N
6923.0,68,Male,"38,642",911.3296090462713,06-27-2019,Delhi,Home,2.8,0
6147.0,39,Male,$126862,2937.8955725331407,06/08/2020,Chennai,,2.1,
1939.0,41,female,$137679,1951.9107088028686,2018-12-16,Delhi,Clothing,4.1/5,0
4220.0,60,,56509,4141.392281010765,2022-11-04,Hyderabad,Clothing,1.7/5,
1539.0,62,,"99,417",3761.650218187659,05-01-2020,Hyderabad,Electronics,2.1/5,0
5917.0,69,M,69237,356.91248586344534,11-24-2018,,Home,1.9,No
2461.0,,M,"35,414",4267.227531745347,2023-01-10,,electronics,4.4,Y
6184.0,unknown,F,83176,3432.698912543616,2021-08-02,mumbai,home,2.5,N
1355.0,53,M,$148633,4286.85004729301,2020-11-24,Mumbai,home,1.6/5,0
4604.0,53,male,99865,391.197163488877,2022-04-06,Mumbai,,3.2,
4323.0,21,F,$137181,839.7090982267204,09-15-2019,Mumbai,Electronics,4.4/5,0
,53,,82059,3201.9133003922393,2019-05-03,Mumbai,Electronics,2.0,0
2548.0,69,female,"69,150",4504.077493188727,2023-01-29,Mumbai,Electronics,1.6/5,N
3096.0,unknown,M,108367,4580.592847856598,2023-02-27,Mumbai,Home,3.3,No
,35,female,$61091,4932.570468969151,2019-05-02,Mumbai,home,4.4,0
3101.0,67,M,$93124,4500.398807650049,2018-05-25,Mumbai,,3.2,0
2673.0,33,M,20903,3419.685226494067,2022-03-28,mumbai,Home,4.1,No
6163.0,58,,129952,4183.591390828665,2020-01-26,Kolkata,,2.2,Y
3100.0,35,Male,74235,454.7920319298344,26/05/2018,Mumbai,Home,3.0/5,No
4657.0,39,Male,$78565,2014.5305717325668,2020-10-17,Bangalore,electronics,1.9/5,N
5653.0,19,Male,75342 USD,2708.889298337138,2022-11-10,Mumbai,Home,2.6,1
4596.0,38,male,62723,1339.6345100160088,2022-03-07,Chennai,Home,3.5/5,
4748.0,53,Male,55572 USD,4805.908336102977,2022-06-16,Mumbai,electronics,2.0,Y
4173.0,61,M,"37,610",2734.769906056998,,Kolkata,Clothing,2.4/5,1
2815.0,56,,54052 USD,95.56928855162253,02/02/2023,mumbai,electronics,1.7/5,0
4841.0,64,Female,$118993,2373.0336294007184,,,Electronics,4.9,1
3005.0,56,female,$107063,1187.2413512621845,03-31-2022,,Clothing,3.5,N
5493.0,46,,"57,550",754.5636283362113,2021-07-19,Hyderabad,home,2.4,1
1674.0,N/A,Female,,,2019-06-18,Kolkata,,2.3/5,Yes
1386.0,43,,49011,,22/09/2019,Kolkata,Home,4.6,Y
3158.0,38,male,"122,811",4305.741916537813,2020-05-30,Hyderabad,,2.7,N
3661.0,34,Female,$54764,4586.705421269085,01-23-2021,Mumbai,home,3.3,No
3064.0,33,F,$117540,2376.059270845445,2022-01-10,mumbai,electronics,,
4851.0,48,Male,"73,533",4975.907393646448,2019-02-19,mumbai,electronics,2.1/5,N
,68,male,44064,973.1305485896039,2018-09-14,Mumbai,Electronics,4.4,No
5979.0,26,,"143,989",3989.115365077911,2023-02-10,Hyderabad,Electronics,,N
5636.0,48,M,147825 USD,3015.2071867345608,2021-07-09,Chennai,Clothing,2.5,Yes
5266.0,31,Male,"69,581",4297.959790371534,2018-03-28,Delhi,,4.9,Y
1739.0,66,Male,$140388,1246.1741260130523,23/06/2020,Bangalore,Home,4.8/5,0
2401.0,,Female,"48,702",2781.9134751480615,2021-12-30,Hyderabad,electronics,4.4/5,0
4259.0,19,F,105701 USD,3016.531574390245,23/06/2023,Mumbai,Clothing,1.0,1
3277.0,69,Male,,4161.010691665293,2023-01-28,Bangalore,Clothing,4.4,
4904.0,65,,"28,631",3999.979448910793,24/07/2019,,,1.9/5,N
4923.0,63,,"143,864",1163.3430093939305,2020-01-12,,Clothing,3.1,Y
5214.0,31,female,"107,388",4425.51547432608,04-18-2018,Mumbai,Electronics,3.4/5,Y
4227.0,50,female,"144,798",4691.794258055606,08/11/2020,Delhi,,2.2,Y
3831.0,52,,"90,043",4167.776639143788,10-20-2021,,electronics,2.9,Y
4758.0,56,Female,86063 USD,2166.1934580840243,2022-08-04,Hyderabad,Electronics,2.2,Y
3512.0,64,Female,48981,3471.482236706313,03/11/2021,Bangalore,Electronics,4.8,
3151.0,,M,"55,764",,2018-06-09,Kolkata,,4.3/5,1
4675.0,37,male,121771 USD,2347.865149099924,10/04/2018,mumbai,,1.8,0
3745.0,19,male,"148,787",3768.480800051074,2018-09-22,mumbai,Clothing,1.7/5,1
4866.0,68,male,70513,2467.7335872382023,11-09-2022,Bangalore,home,1.9,N
4764.0,58,F,"141,505",3596.7081111177304,01-20-2020,,home,4.4,0
6801.0,36,Female,149014,1186.8218989803568,12-08-2020,Kolkata,home,5.0,
6818.0,54,M,$133076,2868.704139887733,2019-11-08,,Clothing,3.7/5,No
3222.0,35,female,"119,007",113.53687996449084,03-09-2020,Delhi,Home,1.2,N
3792.0,33,,86198,4784.416154298067,2021-12-09,Mumbai,electronics,1.8/5,
2697.0,21,male,$44940,2601.9543475468686,18/12/2020,mumbai,Clothing,3.2,Y
6540.0,29,female,"127,418",1939.9834720595934,2018-07-02,Kolkata,,3.7,No
4462.0,46,female,$91792,2197.7101348625383,21/10/2019,Kolkata,Electronics,4.0,0
5063.0,24,Male,$48432,4522.5087562164945,10/01/2022,Hyderabad,home,4.0/5,
6855.0,31,F,28367 USD,2156.2901853023764,2023-04-06,Chennai,,2.4/5,
2524.0,29,M,$131764,3486.4533272403555,17/08/2021,Delhi,Clothing,2.7,N
5760.0,52,F,123601,1744.1466915537285,31/08/2019,Kolkata,Home,4.4,No
1032.0,22,Male,45511,3032.3193586441284,2022-04-28,,electronics,4.9,0
5025.0,34,M,$28573,3949.3808942705205,09/10/2021,,Home,3.4,1
3566.0,59,M,,1921.4834325509921,28/11/2022,Delhi,Clothing,4.7,Y
3803.0,,Female,25378,4651.401361404101,21/05/2021,,Clothing,4.7,
4896.0,27,,$85296,181.3734879225597,2021-04-27,Hyderabad,Electronics,4.3/5,No
,60,F,$33500,712.5915619263554,05/10/2019,Mumbai,Home,3.1,Yes
6647.0,34,Female,$85841,2082.8132155443036,2018-12-13,Bangalore,Electronics,3.0,
1719.0,,female,41881 USD,885.302345360501,2020-03-22,Delhi,,3.4,1
5579.0,62,Male,90233,1575.9557138325363,2023-04-11,Hyderabad,Home,2.8,1
1972.0,59,F,71542,4400.728112205884,2020-03-11,Hyderabad,home,2.6,N
4718.0,26,,85285 USD,1977.2894104545662,06/03/2021,Hyderabad,,2.6,
5402.0,66,,79547 USD,,19/11/2020,,home,3.4,0
5552.0,50,M,$82151,,2018-05-26,,Home,1.3,Yes
3207.0,53,,27222 USD,2225.8818121884506,2023-01-22,mumbai,Electronics,3.1/5,No
5426.0,53,,$27933,644.9848841219394,2022-01-31,mumbai,home,1.5/5,
5320.0,35,,103385 USD,2978.328952300484,29/06/2022,Bangalore,Clothing,4.3,N
4030.0,26,male,$109772,1048.3199829795717,2019-05-18,mumbai,electronics,1.4/5,1
4575.0,46,female,$129767,4827.932985441084,09/03/2020,Delhi,Electronics,4.9/5,No
6575.0,67,Male,$118706,2042.5846333394863,2020-08-25,Kolkata,,2.1/5,1
4116.0,31,male,$98437,4657.179777454598,04-29-2021,Hyderabad,,2.3,1
4285.0,42,female,$26940,1809.3190331753513,2019-04-16,Bangalore,Home,1.6/5,Yes
6178.0,32,male,$134326,120.60712189415268,2019-11-21,mumbai,,3.2/5,Y
1643.0,23,M,104590,2730.743481890817,30/09/2021,Mumbai,electronics,1.2/5,No
5711.0,59,M,126399 USD,4426.673875601697,2022-11-10,Chennai,electronics,1.2/5,Yes
1194.0,46,M,$79145,-500,01/01/2018,Delhi,Clothing,2.3,0
4996.0,32,M,63610,4786.049736470945,2018-04-20,Bangalore,,4.9,
1488.0,46,Female,77520,518.4343235569456,2023-02-17,Chennai,Electronics,3.4,1
3204.0,21,M,24544,1537.6817680836882,12-16-2022,Chennai,electronics,1.5/5,1
3657.0,35,,110854,4046.027268914146,22/03/2023,mumbai,Electronics,4.6,Yes
6345.0,67,M,74812,1068.6847020258358,06-12-2020,Bangalore,Clothing,4.4,0
4276.0,66,,"91,610",4769.936368849725,11-05-2022,,Home,3.3,No
2102.0,61,Female,$71500,922.1147814908492,2020-12-23,Kolkata,electronics,2.9/5,1
6243.0,56,M,$59618,208.7970632819179,01-26-2020,Kolkata,electronics,2.0/5,0
2241.0,33,female,"139,090",2414.2884637168454,2018-02-22,Bangalore,electronics,1.9,No
1515.0,28,female,119054,651.6481965270542,2018-09-19,Bangalore,,2.1/5,Yes
6721.0,31,F,45444,1699.0444342606509,2022-04-02,Hyderabad,Electronics,,1
6223.0,20,female,$105982,4691.210469677544,2021-08-18,Mumbai,electronics,4.2,N
1392.0,68,Male,$114079,1927.6579359269947,15/06/2023,Kolkata,Electronics,4.3,N
1630.0,67,Male,$76586,180.13753228781863,2020-06-04,Hyderabad,,3.8,1
4716.0,59,Male,"44,789",3639.050646377821,2018-08-22,,home,1.3,Y
2847.0,55,Female,21617,4395.216780848773,2018-03-14,,home,4.0,1
3655.0,62,female,148639 USD,1841.6416539976465,10-12-2021,Chennai,Electronics,4.7/5,1
1979.0,59,,120834,1333.9800700399967,08/08/2020,Chennai,,2.2/5,1
5529.0,35,Male,23333,2467.7335872382023,2022-06-15,Bangalore,home,2.8,Yes
4402.0,37,F,60002,107.96503422439014,2019-04-29,,Clothing,1.9/5,1
4871.0,65,Female,144477 USD,1723.6164678620896,2020-10-26,Delhi,Clothing,1.1,1
1277.0,42,F,"83,620",2978.328952300484,2022-09-30,Hyderabad,home,1.9,Yes
1232.0,55,female,"107,688",511.7792023215168,2020-05-26,Delhi,Home,1.3/5,1
2552.0,,M,109627 USD,2252.9059917878285,09-28-2022,mumbai,Electronics,2.9,N
6690.0,,F,$20511,1393.897688187276,01-06-2023,Mumbai,home,4.9,N
6209.0,31,M,132850,4612.404635322455,,Mumbai,,2.1,
4270.0,50,Female,$57850,2571.980438905889,02-01-2023,Hyderabad,,,
3409.0,45,F,$141548,3999.979448910793,,Chennai,home,1.4/5,
4512.0,69,F,102172 USD,942.3766070719023,02-18-2020,mumbai,Clothing,2.7/5,
1025.0,54,male,"106,053",3133.2421622907214,11-28-2021,Kolkata,,,1
6513.0,25,Female,51786,610.7958337396268,2019-09-20,,Home,3.0,Yes
1460.0,61,Female,$94356,4255.031880725205,07-09-2019,Mumbai,Electronics,1.4,1
4764.0,51,Male,$56244,1141.5236522526145,13/01/2020,Delhi,Home,1.6/5,1
4431.0,61,female,"94,714",3231.5645230946907,2019-07-24,Delhi,Clothing,,0
6187.0,22,F,87261 USD,1329.716066109614,05-14-2021,Kolkata,electronics,1.3/5,No
6102.0,N/A,F,,182.1242060542834,14/02/2019,Bangalore,electronics,2.0,
4483.0,22,,66533,749.0735151962248,2023-01-04,Chennai,Electronics,4.3,0
2994.0,48,Female,54469 USD,1078.2824259682773,2022-06-18,Bangalore,,3.0,Y
1490.0,62,Female,28496 USD,2807.052711422527,2020-11-25,Hyderabad,Clothing,1.3,Yes
2072.0,26,female,140522,765.8987561028879,2018-08-18,Mumbai,Electronics,3.1,
4173.0,59,Female,$32270,4957.161080556979,06-04-2021,Kolkata,,3.7/5,Y
1215.0,49,M,96008 USD,693.0255445199119,15/09/2022,Kolkata,Electronics,3.1,No
2723.0,50,M,"40,724",3389.0281900323807,2018-09-19,Kolkata,Electronics,,Y
2592.0,20,male,$50416,2002.9827867373185,28/02/2021,Bangalore,Home,2.7/5,1
3606.0,47,M,$55575,2972.1299506812265,2022-05-20,,home,3.4,N
1158.0,67,M,101190,,2020-06-10,Bangalore,Clothing,2.0,Yes
5781.0,29,female,96614,2740.7577500804337,24/03/2019,Hyderabad,,2.8,Yes
4313.0,46,F,$113566,3819.8603864042093,07-05-2018,Delhi,,4.6,1
3841.0,20,M,140989 USD,1958.9661441864193,2022-07-11,Delhi,home,,0
2776.0,43,male,93108 USD,1598.9725167257766,,mumbai,Electronics,1.7,
3052.0,47,Female,$37408,2117.4161167239467,2021-07-21,Hyderabad,electronics,4.4/5,
6939.0,26,M,147192 USD,4771.1117092573,2022-08-14,,Home,1.7,
3295.0,43,male,$39359,2765.8160847268364,12-18-2018,Kolkata,Clothing,4.3/5,Y
6685.0,19,female,"28,698",1067.1759252917805,12-07-2021,Delhi,Clothing,3.5,Yes
2696.0,20,,"90,392",2444.388976807898,20/03/2021,Hyderabad,home,1.8,0
3993.0,63,,"113,063",1561.4510240222696,2019-01-19,Delhi,Home,4.4,
3469.0,21,,"59,492",3357.985139755903,11-25-2020,,Electronics,1.4/5,
2946.0,42,Female,94781 USD,4977.78489568838,2018-11-22,mumbai,home,,No
4809.0,68,male,,3262.9082651761464,04-10-2019,,,4.0,
3783.0,30,M,137255,2095.031887781774,2019-04-11,Delhi,Clothing,1.8,
4644.0,56,F,"62,864",3779.7539483602477,2021-01-23,Kolkata,,1.2/5,Y
6241.0,61,Female,$114482,1661.504892748657,03/03/2021,,Home,3.1,No
6677.0,52,Female,57355,2771.689711419018,2018-06-11,Bangalore,electronics,,
3500.0,40,,57690,3606.144913013169,,,,2.0,N
4645.0,26,F,$57814,1607.8378409332358,2018-10-27,Bangalore,,1.6/5,1
3645.0,19,,51645 USD,1145.7767874224446,2022-12-24,,Clothing,1.0,
3349.0,N/A,Female,104814,1022.1755624625944,22/12/2018,mumbai,Home,,Yes
2932.0,58,M,92739 USD,4889.519572721722,2021-06-17,Kolkata,electronics,4.3/5,0
4294.0,61,,$76630,3409.4655946325056,2019-07-18,Delhi,Clothing,2.5,1
2757.0,48,,"68,171",2463.5220523085186,2023-05-16,Kolkata,electronics,1.5,Y
6085.0,61,,"41,658",1564.3621693907337,2020-03-03,Hyderabad,Clothing,1.7/5,1
6637.0,64,Female,143980,4837.334134873797,10-19-2020,Bangalore,home,4.9,Yes
2116.0,19,M,"146,541",3646.2663185979955,08-09-2019,Mumbai,home,3.0,
3567.0,49,F,"128,132",4543.232936159365,05/01/2023,,,3.7,0
4499.0,35,Male,"35,797",1152.7171142581417,2020-01-20,Delhi,Home,2.4/5,Yes
1492.0,30,F,$78799,3967.6222683908222,2021-04-05,Mumbai,home,1.2/5,Y
4306.0,63,M,"138,301",2879.9189314742503,2018-05-20,Mumbai,Home,4.1,Yes
1619.0,22,female,"118,342",3232.5962914555257,03-08-2021,,Electronics,2.6,No
4232.0,59,,$116494,2594.0285291482605,20/03/2023,mumbai,home,2.9,0
4823.0,61,F,"72,236",3998.457129462031,08-23-2018,Chennai,Home,,0
3380.0,27,female,"26,265",1318.0339417226871,2020-10-23,Mumbai,Clothing,3.5/5,1
2546.0,60,female,$147119,399.37903456273796,13/09/2018,Mumbai,Home,2.3/5,N
5958.0,42,M,$145611,956.0814959816968,06/01/2019,Kolkata,,3.8,N
6787.0,51,M,$92134,278.7719511309314,2018-10-05,Chennai,Home,2.9,N
4563.0,54,,120719,2853.8194462677434,2019-05-31,Chennai,,,Y
2605.0,47,Male,102678,804.8875014307717,2020-06-22,Chennai,,2.4,N
4752.0,24,male,,4366.355378605998,12-11-2022,mumbai,Home,2.7,0
5675.0,23,Female,,3133.2421622907214,05-20-2021,Hyderabad,Clothing,4.6,
2890.0,N/A,F,"72,268",357.667593473703,2021-05-24,Chennai,,4.2,0
2275.0,20,M,"135,452",1551.5125444788978,27/09/2018,Kolkata,electronics,2.0,1
3743.0,30,F,46998,2388.792539965503,21/04/2019,Hyderabad,home,1.8,Yes
6951.0,20,male,111426,2639.5456984692028,04-01-2022,Delhi,,4.4,No
3493.0,,male,$114414,4725.376392840828,2020-07-16,Hyderabad,Electronics,1.8,
6451.0,41,,"81,339",2469.1971287384345,03-05-2018,Delhi,Home,1.1/5,N
6258.0,unknown,female,34306 USD,,2022-11-10,Chennai,Clothing,1.1,N
1356.0,23,,$84006,930.3231929280472,05/04/2019,Chennai,home,1.7,
6720.0,60,Female,138717,2672.0639438639637,05/11/2020,Delhi,Home,5.0,N
1869.0,66,Male,67345,1914.6246456874896,2019-07-18,Bangalore,home,3.5,No
1885.0,59,F,"31,885",3686.2449082419685,2020-11-08,Kolkata,electronics,3.1,1
3001.0,29,Female,"129,681",635.6523310956377,2021-09-10,Hyderabad,Home,3.8,
6509.0,66,Male,63826 USD,4350.297776425159,2020-06-26,Kolkata,Clothing,1.1,
2283.0,53,F,"75,597",3563.836723983488,2018-04-03,Kolkata,electronics,2.3,N
,19,Female,27443 USD,3501.847526972377,12/02/2020,Mumbai,Home,3.5/5,Yes
1882.0,28,M,"117,375",3575.097984757582,2020-03-20,Chennai,home,1.1/5,Y
1796.0,56,F,$136005,1394.8686720052924,06/11/2020,Hyderabad,electronics,3.5,No
4642.0,51,Female,$37084,252.65108346003572,05/07/2022,Kolkata,Clothing,4.5/5,1
4425.0,43,male,"109,447",1185.230966679762,,Hyderabad,Home,1.1,0
2296.0,35,Male,,1004.7092659702372,2023-03-11,Kolkata,home,1.5,Yes
5714.0,38,Female,$112313,1593.9065072447622,2019-05-03,Chennai,home,2.4,No
6930.0,53,M,"54,361",4206.215224003358,2021-01-22,Kolkata,,2.3,0
1244.0,57,,100294,2104.5374048418475,10-30-2020,Delhi,electronics,2.2,No
3895.0,69,F,81331,3538.4094200439467,2022-10-14,Chennai,Home,1.7/5,Y
1929.0,63,F,"115,057",761.792093656266,01-19-2020,Hyderabad,,2.8/5,Y
6366.0,61,F,40529,1683.965116401411,11-25-2022,mumbai,home,1.3,0
1519.0,39,M,78574,4329.531560534737,2019-06-12,,electronics,3.8/5,0
4212.0,unknown,Male,108627,1260.0370950703152,02-21-2022,Kolkata,Electronics,3.8,1
3409.0,47,F,141685 USD,4090.9383913530764,13/03/2021,Delhi,home,1.3,N
1007.0,67,Male,125330 USD,1762.5257662482009,2019-07-08,Chennai,electronics,4.9,
,60,Female,116917 USD,4098.479773912787,2019-05-30,Mumbai,Electronics,2.1,0
4423.0,47,male,$120916,4510.992971354808,2023-04-27,mumbai,electronics,4.7,Y
3019.0,25,male,50932 USD,,02/02/2022,mumbai,home,4.1,1
5590.0,51,Male,129633 USD,3622.3741292533964,12/01/2019,Chennai,Electronics,3.4,No
6725.0,64,Male,$142087,4389.417969222997,2022-08-19,,electronics,1.1,
6158.0,26,male,$21908,2895.755071058196,2022-02-26,mumbai,Home,5.0,N
5282.0,68,F,125258,4347.178968816241,2022-09-05,Hyderabad,Electronics,3.1,Yes
4667.0,37,female,133489 USD,2558.937986400572,2019-04-29,Hyderabad,electronics,2.9,No
4671.0,,female,$50358,1301.1707095570791,2019-03-28,,Home,3.6,
3801.0,42,M,50412 USD,88.42574926624611,2022-04-09,Delhi,Electronics,2.3/5,1
6973.0,36,,$148319,810.2258904254879,2020-02-26,Hyderabad,electronics,2.9/5,Yes
1085.0,22,male,103710,2474.9845746135074,03/01/2021,Delhi,home,1.4,
4115.0,28,male,142856 USD,4559.864029804331,29/11/2020,Delhi,Electronics,1.1,No
5232.0,32,M,101032,1722.4501712913327,10-29-2018,Chennai,Electronics,1.2/5,Y
3468.0,25,female,"22,928",4877.437066369317,2022-04-25,Delhi,Home,3.7,1
4619.0,36,Female,85158,1227.223493412979,2020-12-21,Kolkata,,2.9,Yes
2636.0,40,F,$50632,4888.561911318311,11-09-2022,,,4.5,0
4583.0,44,F,$52309,1235.0540370270844,03-07-2022,,electronics,2.5,Y
5009.0,57,Female,29280 USD,2879.37702674558,25/09/2020,Hyderabad,home,1.2,0
4326.0,49,Female,$60449,439.41217798364494,22/06/2021,Bangalore,Home,2.4/5,0
3218.0,43,female,$107171,754.5636283362113,2018-01-18,mumbai,Electronics,4.0,Yes
6847.0,44,M,"46,957",2499.9152159168702,08-03-2022,Delhi,,1.8,N
3217.0,36,Female,"56,895",219.76164693019933,02/02/2019,Bangalore,Home,3.1/5,
6883.0,67,M,90499 USD,1560.2358445006137,10-03-2020,,Home,3.8,
5967.0,59,,113057,1319.923108153869,2019-08-17,Bangalore,Home,3.1,N
,46,Male,118151,383.16844723582903,08/07/2018,mumbai,Electronics,1.7,1
,56,F,$130065,4699.692755295038,2022-07-02,Delhi,Clothing,1.8,Yes
,58,female,131858 USD,713.4868915806694,11-05-2022,,Home,1.8,
1943.0,50,F,$41695,1745.3474543639932,12-09-2022,mumbai,Clothing,3.6,N
6722.0,36,female,94893 USD,1404.38149986468,04-14-2018,Hyderabad,,5.0,No
3837.0,54,Male,"83,123",438.35296532670554,2023-05-01,,home,4.5,No
3660.0,36,F,$45176,4816.295093754152,2022-07-28,Chennai,,2.3,N
3936.0,50,Male,38409,1395.2863897770544,,Delhi,home,3.4,
5444.0,64,female,144464 USD,2010.6842926218335,26/10/2021,,home,2.8,0
4947.0,33,Female,"76,967",776.8347880059671,02/02/2018,,,4.5/5,0
2676.0,40,,20987 USD,4691.794258055606,2020-01-19,,electronics,,N
2196.0,24,F,,4784.07086329317,2019-01-09,,Electronics,2.5,1
5105.0,43,Male,87501 USD,3455.787404996672,2023-02-15,,Clothing,2.4,0
3787.0,49,male,"125,620",3102.2823184674417,2021-04-16,,electronics,5.0,1
2461.0,29,F,116854,643.8336412335764,11-01-2020,,Clothing,4.4,No
4318.0,25,F,46015 USD,1072.5683426853905,02/03/2023,Mumbai,Electronics,3.7,Y
1666.0,22,F,$114727,1073.9388363441208,2023-05-31,,Home,4.0/5,
6618.0,59,M,132350 USD,4192.281302770752,11/01/2020,Delhi,,1.5,Y
3176.0,45,Male,86404,34.81270175852238,19/01/2023,,electronics,1.5,1
4743.0,unknown,Male,"136,751",2042.7005100309548,12-10-2022,,Electronics,4.5/5,0
1600.0,5,F,$148807,,06-08-2020,Bangalore,,1.5/5,Y
3652.0,66,Female,,977.6868693556717,2019-04-01,Delhi,electronics,3.6,1
5422.0,43,F,57146 USD,1285.6537262507877,2023-03-09,Mumbai,home,4.8,
4824.0,22,M,$68231,2060.5997477710307,25/07/2022,Kolkata,electronics,5.0,Y
4906.0,39,female,49032,3482.1579228088544,2018-09-06,Hyderabad,Home,2.8,No
1979.0,32,M,"48,305",4847.66937393167,03-24-2019,Bangalore,Home,3.3,1
3451.0,30,Female,"74,306",4169.025787383442,2020-10-14,Delhi,,4.5,No
1628.0,45,F,108176 USD,4735.01116645679,06/09/2020,Delhi,electronics,3.3,Y
2629.0,50,Male,141139,2121.0634578916565,2022-05-13,Hyderabad,,2.2/5,N
4696.0,60,,38318,3337.6645142415896,24/10/2020,Hyderabad,,,N
4430.0,40,male,33246 USD,254.80125336912968,2021-06-13,mumbai,Clothing,2.4/5,Yes
4674.0,50,F,53844 USD,3825.6661505939314,2018-06-22,,home,3.6/5,
4929.0,60,Female,52602,1590.5757567645574,2021-09-07,Mumbai,home,4.2,N
3765.0,35,Male,"41,584",-500,01-06-2019,Mumbai,home,2.8,
5369.0,67,,136327 USD,2702.482391514686,21/04/2022,Mumbai,Electronics,3.0/5,Yes
5780.0,unknown,female,35169,776.8439810227936,2020-03-01,mumbai,Home,2.0,Y
1115.0,47,female,$45968,3198.000004566741,2020-01-19,,Electronics,3.9,Yes
5956.0,43,,26385 USD,3311.207195185293,26/02/2020,Chennai,Electronics,1.7,Yes
3003.0,33,F,$93758,3856.7830375508247,2021-08-12,Bangalore,Home,1.9,Yes
1692.0,30,M,"142,684",3040.5871336939385,2020-04-19,,electronics,3.2,
4162.0,56,,135391 USD,1807.0571219916333,02-04-2019,Delhi,,2.4,No
2105.0,50,male,45444,2553.614825712677,17/12/2020,Bangalore,Clothing,2.8,
4008.0,43,male,123784,3472.9954783984035,03-14-2023,Hyderabad,,2.5,
3161.0,65,,143112 USD,318.35111559270365,03/04/2022,,,3.5,Yes
6888.0,18,Female,"126,081",761.792093656266,02/07/2019,Kolkata,,3.8,0
1153.0,66,female,82497,4999.085429619762,12/02/2019,Bangalore,,2.2,1
6996.0,55,M,25362 USD,,10-03-2019,Bangalore,,3.2,Y
6523.0,19,F,$119254,26.83098831727198,2022-03-17,Mumbai,,2.1/5,No
4699.0,66,Male,28250,3810.7646643767803,2018-03-05,,Clothing,4.5,1
6385.0,23,F,88354,2474.590909607684,28/07/2019,Bangalore,electronics,3.4,Y
5410.0,63,F,56368,504.10692024683993,2023-03-17,Delhi,Home,1.2,
4786.0,67,M,64109 USD,1309.3611379189997,24/02/2019,Mumbai,,2.7/5,No
2064.0,55,female,"100,589",3689.2032163273543,2023-02-10,mumbai,home,1.4,
5200.0,59,M,$77645,3875.006134093721,2018-05-26,Bangalore,Home,4.0,Y
2913.0,41,Male,76997 USD,4794.403328331824,19/07/2021,Hyderabad,electronics,2.8,N
2216.0,35,,"47,426",2557.4703160093563,17/01/2018,,,2.1,Y
6520.0,44,M,$137632,4659.597136448504,21/12/2022,Kolkata,Electronics,4.5,N
3401.0,58,Female,,2098.2689137834627,04-08-2018,,Home,4.2/5,
2772.0,25,F,59023,1488.874358135702,2019-03-28,,home,5.0,N
2960.0,45,female,$142268,973.1305485896039,2022-10-29,Delhi,Home,4.8,0
3780.0,27,,79267 USD,576.8758236751582,2020-09-01,Kolkata,Electronics,3.2,Y
6699.0,34,Male,$44892,2843.128515150589,2020-06-16,Hyderabad,Home,4.1/5,
5804.0,46,male,$79232,3868.0115181491346,2020-10-12,Hyderabad,home,3.1,
5746.0,23,F,139952 USD,2389.445591538144,20/06/2021,Hyderabad,electronics,1.3/5,N
3871.0,31,M,129211,1313.823928080821,2019-04-24,Kolkata,home,3.9,0
